Order Date,Product ID,Order Quantity
02-06-2022,1265ZX,1
28-10-2022,3358YX,1
25-06-2022,2013XX,2
16-11-2022,1009XX,1810
01-10-2021,1145YX,17
22-07-2022,3461ZX,5
21-11-2021,2025XX,20
15-07-2022,1624ZX,1
04-11-2022,1695ZX,1
18-11-2022,1479ZX,3
23-12-2021,2013XX,135
30-05-2022,1601XX,5
19-08-2022,2501ZX,90
26-11-2021,3079YX,12
07-09-2021,1745YX,6
23-01-2022,2229XX,2
08-03-2022,1964YX,12.5
18-11-2022,1970ZX,140
27-06-2022,2331ZX,128
12-06-2022,3413XX,2
02-12-2021,1193YX,30
21-10-2022,1464XX,1
19-07-2022,2606XX,1
30-10-2022,3399XX,10
02-11-2022,1497ZX,70
16-08-2021,2291XX,378
22-10-2022,1126ZX,310
13-08-2021,1077ZX,7130
17-03-2022,1255ZX,1
09-09-2021,1009XX,85
18-10-2022,3404ZX,4
26-06-2022,2013XX,2.5
06-12-2021,3494XX,50
22-10-2021,1967YX,90
07-10-2021,1499ZX,2
27-12-2021,2291XX,56
06-12-2021,3462XX,50
16-03-2022,3420XX,2
21-12-2021,3448ZX,30
13-08-2021,3399XX,5
23-12-2021,1317ZX,1
14-08-2021,3079YX,54
20-11-2022,3250ZX,525
25-03-2022,2044ZX,4
27-07-2021,3461ZX,15
04-10-2022,1956XX,1
28-10-2021,2953YX,80
19-04-2022,1382ZX,8
14-02-2022,3044XX,29
18-08-2022,1445YX,4
14-07-2021,3120YX,5
15-11-2021,1586ZX,150
30-09-2022,3619ZX,3423
27-08-2021,1601XX,8
08-08-2022,2513ZX,1
19-01-2022,1126ZX,1837
22-08-2021,1586ZX,3
22-12-2021,2277XX,271
18-07-2022,3512XX,1000
10-10-2021,2923ZX,2
18-12-2021,3138ZX,4
23-10-2021,2170YX,11
02-10-2022,2326ZX,100
21-11-2021,1695ZX,1
30-12-2021,2970ZX,1
22-08-2022,1479ZX,5
24-02-2022,2513ZX,1
22-03-2022,2016ZX,147
21-11-2022,1224XX,25
26-03-2022,1993XX,500
18-06-2022,1479ZX,3
14-02-2022,1970ZX,45
10-08-2022,1956ZX,1
08-10-2022,1908XX,1
20-12-2021,3079YX,18
28-11-2021,2317ZX,310
30-05-2022,3619ZX,1300
13-10-2021,3502YX,40
06-10-2022,2293XX,370
24-11-2021,1382ZX,7
08-02-2022,2498ZX,10
16-07-2022,3125XX,4
13-02-2022,3084ZX,1
28-05-2022,1956ZX,1
26-01-2022,1964YX,5800
14-09-2021,1979XX,70
01-10-2021,1624XX,1
08-08-2022,3619ZX,636
01-07-2022,3132YX,1
12-10-2021,2021ZX,10
16-01-2022,2170YX,8
26-03-2022,3399XX,1
17-06-2022,1479ZX,1
18-03-2022,1330ZX,1
23-06-2022,2173ZX,6
10-07-2022,3404ZX,4
05-06-2022,1499XX,95
10-08-2021,1317ZX,1
03-02-2022,3462XX,50
19-11-2021,3250ZX,360
22-11-2021,3590YX,3
23-04-2022,2930ZX,6
13-11-2021,2041ZX,4
10-08-2021,1967YX,185
16-10-2022,2956XX,15
28-08-2022,1385ZX,7
25-10-2022,2013XX,95
04-06-2022,1163ZX,632
11-06-2022,2317ZX,339
02-07-2022,3462XX,18
05-09-2021,3177ZX,67.5
22-09-2021,1511ZX,8
25-01-2022,3576YX,17
25-07-2021,1876XX,1
21-07-2021,3533ZX,500
08-08-2021,1970ZX,150
29-10-2021,3495ZX,5
06-01-2022,3160YX,2
04-10-2021,2336YX,263
15-08-2022,2267ZX,3
21-11-2022,1908XX,1
29-10-2022,1379ZX,7
22-08-2021,2337ZX,32
22-07-2021,1499XX,122
26-12-2021,1906ZX,1
21-01-2022,2803YX,402
02-12-2021,3177ZX,67.5
28-04-2022,3084ZX,7
28-09-2022,3075XX,1
30-08-2022,3413XX,5
11-06-2022,1994XX,152.5
23-08-2021,2021ZX,11
18-07-2021,2956XX,49
05-11-2021,3448ZX,30
18-08-2022,1995XX,200
23-01-2022,2501ZX,74
07-09-2021,1497ZX,12
20-04-2022,2255ZX,2
27-09-2021,2016ZX,55
26-10-2021,2714ZX,1014
12-08-2021,1695ZX,1
19-11-2022,1953XX,2
22-07-2021,1161XX,55
19-07-2022,1464XX,1
05-08-2021,2714ZX,813
11-03-2022,2189ZX,2
31-03-2022,1077ZX,15476
20-11-2022,1497ZX,200
16-04-2022,2661ZX,53
19-05-2022,3177ZX,67.5
27-07-2022,1206YX,131
10-11-2021,2988XX,2
05-04-2022,3084ZX,6
17-11-2022,2564YX,46
03-08-2021,1385ZX,25
16-07-2021,3345XX,3
20-07-2021,1224XX,468
06-01-2022,1499XX,2735.106
19-08-2021,1601XX,3
08-11-2021,1601XX,2
19-09-2022,1995XX,40
14-11-2021,1971XX,155
24-08-2022,1967YX,895
25-06-2022,2935YX,50
02-09-2022,1497ZX,22.9
31-10-2022,2508YX,1
29-01-2022,2066XX,1
20-07-2022,1116ZX,2697
02-02-2022,2923ZX,73
06-10-2021,1906ZX,1
17-08-2021,1077ZX,3519
11-05-2022,1083XX,2100
11-02-2022,2923ZX,4
23-07-2022,2236ZX,2
17-11-2021,2277XX,84
23-01-2022,2673YX,880
16-06-2022,3079YX,18
06-11-2021,2501ZX,105
02-07-2022,2923ZX,15
02-03-2022,3143ZX,10
09-10-2022,1193YX,84
14-06-2022,1601XX,2
11-11-2021,3461ZX,3
13-02-2022,1382ZX,7
21-08-2022,1906ZX,3
03-09-2022,3533ZX,200
01-08-2021,3533ZX,6000
02-06-2022,1990XX,315
26-03-2022,3461ZX,20
10-08-2021,1956ZX,4
14-03-2022,1077ZX,1
08-10-2022,1906ZX,5
10-08-2022,2953YX,60
05-10-2022,3193XX,13
08-12-2021,1077ZX,3414
11-09-2022,2025XX,1
04-08-2021,2673YX,315
24-10-2021,1970ZX,47.5
22-03-2022,1964YX,30
08-11-2021,1993XX,245
19-05-2022,2291XX,18
05-06-2022,1317ZX,1
03-08-2021,3462XX,50
21-04-2022,1382ZX,10
11-08-2021,3025ZX,1
18-02-2022,2220YX,2
03-07-2022,3590YX,2
23-07-2021,3590YX,2
18-02-2022,2277XX,16
26-11-2021,1382ZX,5
30-09-2021,1009XX,15
21-03-2022,2953YX,60
28-07-2021,1163ZX,264
30-09-2021,2229XX,7
23-09-2022,1499XX,210
01-07-2022,1497ZX,105
16-11-2022,2471ZX,83
12-08-2021,1956ZX,1
16-08-2022,2923ZX,31
12-08-2022,1464XX,1
15-06-2022,2189ZX,6
13-08-2021,3193XX,5
20-08-2022,1970ZX,102.5
24-09-2022,1130XX,102
09-08-2022,1009XX,305
22-08-2022,2396ZX,1016
07-11-2022,2867XX,7
27-09-2022,2212XX,1
22-04-2022,2317ZX,308
07-11-2022,3512XX,500
14-03-2022,3404ZX,4
25-10-2021,1681ZX,5
08-07-2022,3619ZX,4344
19-11-2021,1695ZX,1
16-09-2021,2291XX,519
03-04-2022,3365ZX,5
04-04-2022,2337ZX,105
13-08-2022,2025XX,4
08-09-2021,1953XX,1
22-10-2022,3551ZX,200
16-09-2021,2752XX,53
12-08-2022,1130XX,463
16-07-2022,1130XX,630
03-05-2022,3590YX,20
02-11-2021,3404ZX,20
23-12-2021,1441XX,1
25-12-2021,1009XX,1865
22-09-2021,3143ZX,3
09-12-2021,2291XX,270
24-12-2021,1484YX,447
18-11-2021,1993XX,20
18-06-2022,1907XX,1
29-12-2021,2021ZX,3
31-08-2021,3271ZX,4
12-12-2021,2814YX,4
11-12-2021,1993XX,282.5
03-02-2022,2938ZX,2
03-11-2021,2317ZX,2333
17-03-2022,1908XX,1
28-12-2021,3365ZX,50
15-07-2022,2564YX,80
01-06-2022,1445YX,3
07-03-2022,3512XX,16000
06-10-2021,2326ZX,72
06-04-2022,1971XX,1095
05-08-2021,3177ZX,67.5
21-05-2022,2317ZX,3
06-12-2021,2923ZX,1
17-09-2022,3590YX,4
27-06-2022,2331ZX,36
06-11-2021,3420XX,2
04-05-2022,2515YX,531
24-11-2022,1077ZX,6848
20-05-2022,3494XX,120
29-12-2021,1945XX,1
17-11-2022,2953YX,30
07-07-2022,3178ZX,2
17-06-2022,1464XX,2
20-10-2021,1956ZX,1
16-10-2021,3160YX,6
04-02-2022,3619ZX,5930
25-10-2021,1908XX,1
14-12-2021,3250ZX,550
01-01-2022,2662ZX,240
18-08-2021,1366YX,1
02-08-2022,1265ZX,1
13-03-2022,2501ZX,110
25-11-2022,3143ZX,2
10-08-2022,2840XX,440
06-07-2022,2970ZX,1
24-08-2021,2336YX,4955
18-05-2022,1993XX,370
24-06-2022,2277XX,164
29-10-2021,1956ZX,2
27-06-2022,2229XX,2
29-10-2022,1366YX,1
08-01-2022,2326ZX,53
21-07-2022,2189ZX,4
21-11-2021,1921XX,1
17-09-2021,1497ZX,13
07-07-2022,2189ZX,3
25-10-2022,2876ZX,8
01-12-2021,3462XX,100
01-11-2022,1484YX,1
10-11-2021,2173ZX,3
04-12-2021,2867XX,41
16-10-2021,3365ZX,20
22-03-2022,1126ZX,349
26-06-2022,1385ZX,17
16-10-2021,1479ZX,3
09-08-2022,3404ZX,4
01-08-2022,1145YX,46
07-09-2022,2200ZX,46
19-12-2021,1993XX,80
12-08-2022,3551ZX,1
24-10-2021,1445YX,2
16-07-2022,2988XX,1
10-07-2022,3494XX,50
24-02-2022,2714ZX,847
06-09-2022,1514YX,1
31-01-2022,2988XX,1
18-11-2021,3079YX,432
09-11-2022,2212XX,3
26-08-2021,1244XX,308
17-02-2022,2646XX,55
21-10-2021,2458ZX,53
13-01-2022,2212XX,6
29-04-2022,3590YX,16
16-01-2022,2935YX,8
20-09-2022,2212ZX,1
27-06-2022,2621XX,1
13-12-2021,2621XX,48
20-01-2022,3619ZX,1260
01-07-2022,2785YX,134
13-01-2022,1586ZX,10
04-09-2022,3053XX,12
17-08-2021,3075YX,9
10-08-2022,3399XX,3
11-03-2022,3495ZX,20
28-01-2022,3551ZX,1000
05-10-2022,3420XX,2
15-09-2022,2317ZX,86
16-04-2022,2212XX,8
18-05-2022,2564YX,209
26-10-2021,2326ZX,32
29-10-2021,1145YX,50
22-11-2022,1964YX,57.5
06-08-2022,2013XX,210
30-07-2022,2501ZX,103
24-07-2022,3025ZX,1
02-12-2021,2021ZX,4
22-02-2022,1116ZX,5483
02-10-2022,3533ZX,250
15-10-2022,3120YX,5
04-11-2022,2840XX,162
08-10-2021,2173ZX,2
07-11-2021,3551ZX,450
13-09-2021,1379ZX,2
03-07-2022,3138ZX,3
11-08-2021,2646XX,994
23-09-2021,3407ZX,2
13-08-2022,1511ZX,35
14-08-2022,3590YX,10
05-12-2021,2326ZX,36
07-10-2021,1161XX,53
23-03-2022,1385ZX,9
11-10-2022,2508YX,1
15-10-2021,3399XX,3
01-08-2021,1445YX,1
28-12-2021,3378ZX,300
15-10-2021,1624XX,1
12-10-2021,1445YX,2
20-11-2022,1971XX,5
26-11-2021,3448ZX,15
02-02-2022,2142ZX,2
11-09-2021,2498YX,1
13-07-2022,3448ZX,6
23-04-2022,1979XX,15
29-09-2022,1130XX,1419
23-12-2021,1908XX,1
23-07-2022,3413XX,1
28-04-2022,3053XX,30
09-09-2021,2044ZX,4
31-07-2022,2956XX,29
21-12-2021,3079YX,14
17-11-2022,2938ZX,1
15-03-2022,2484YX,53
17-10-2021,2867XX,2
18-07-2022,3177ZX,270
23-05-2022,1906ZX,1
06-03-2022,2016ZX,65
19-04-2022,1993XX,756
25-12-2021,1514YX,1
09-05-2022,2923ZX,85
27-02-2022,1126ZX,823
31-05-2022,3420XX,1
08-04-2022,2814YX,290
14-07-2021,1497ZX,15
01-09-2021,3404ZX,10
25-10-2022,2956XX,1
04-06-2022,3494XX,100
14-02-2022,3461ZX,26
22-08-2021,2632XX,2
28-02-2022,2025XX,16
30-09-2022,2876ZX,10
25-02-2022,1907XX,1
31-07-2021,1990XX,35
27-03-2022,2763ZX,1817
09-02-2022,1695ZX,1
05-08-2021,1499XX,10
25-12-2021,2729XX,67
13-08-2021,3365ZX,2
17-10-2021,2189ZX,2
15-07-2022,3616ZX,4
22-10-2022,1445YX,1
03-02-2022,3138ZX,4
31-01-2022,2956XX,30
28-04-2022,3576YX,9
14-06-2022,2867XX,10
17-02-2022,2938ZX,9
25-07-2022,1499XX,60
17-05-2022,2053YX,3
18-10-2021,2847YX,32
24-05-2022,3345XX,5
02-05-2022,1990XX,1120
13-06-2022,1990XX,280
24-12-2021,1382ZX,30
18-10-2022,3120YX,3
23-04-2022,2953ZX,1
19-03-2022,2212XX,2
16-06-2022,1953XX,1
20-11-2021,3084ZX,21
08-05-2022,2234XX,1
26-11-2021,2142ZX,2
16-03-2022,1499XX,360
19-10-2021,3143ZX,4
16-10-2022,2970ZX,1
22-02-2022,1497ZX,16
12-12-2021,3494XX,50
17-08-2021,3551ZX,200
30-06-2022,2766XX,40
27-07-2022,2229ZX,5
19-07-2021,1993XX,1800
27-03-2022,3570ZX,38
26-07-2021,2930ZX,66
05-11-2022,1464XX,2
21-04-2022,1945XX,1
03-11-2021,1964YX,2.5
12-05-2022,1163ZX,11
16-03-2022,1116ZX,50
19-07-2022,2646XX,16
22-01-2022,2331ZX,660
14-01-2022,2291XX,221
13-07-2021,1161XX,50
10-09-2022,1193YX,15
10-04-2022,1009XX,50
11-09-2022,2930ZX,2
10-04-2022,2013XX,2.5
11-11-2022,2935YX,3
23-09-2022,1130XX,160
08-08-2021,1995XX,17.5
19-05-2022,1224XX,7
01-07-2022,3533ZX,400
11-09-2022,3495ZX,70
16-08-2022,2142ZX,20
01-10-2022,2672YX,9
12-09-2021,3495ZX,10
31-07-2021,2236ZX,1
27-10-2021,1741YX,12
10-08-2021,3533ZX,500
07-10-2022,1964YX,122.5
27-08-2021,1511ZX,9
25-11-2022,1445YX,1
01-11-2022,3345XX,8
04-10-2021,3404ZX,5
27-09-2021,1921XX,1
17-04-2022,2200ZX,4
17-04-2022,3551ZX,800
11-08-2022,3551ZX,325
22-10-2021,2227XX,6
10-08-2022,2315YX,115
16-04-2022,1009XX,253
14-12-2021,1630YX,2
19-07-2021,3399XX,7
13-09-2021,2970ZX,1
03-10-2021,2053YX,5
09-09-2021,2923ZX,27
02-08-2022,2970ZX,1
27-07-2021,3345XX,8
06-04-2022,3462XX,100
13-11-2022,2970ZX,1
18-01-2022,1163ZX,70
14-05-2022,1009XX,242
19-10-2022,2953ZX,1
09-09-2022,3495ZX,3
26-09-2022,1967YX,447.5
17-08-2021,1907XX,3
28-07-2022,3345XX,8
19-04-2022,1956ZX,1
27-08-2022,1206YX,26
28-10-2021,3512XX,1000
01-06-2022,2606XX,3
09-06-2022,3120YX,4
18-04-2022,2956XX,11
01-04-2022,2956XX,28
09-02-2022,1206YX,80
17-02-2022,2060XX,1
16-10-2021,2277XX,1493
22-10-2022,2662ZX,6
15-08-2021,1445YX,8
17-07-2021,2763ZX,4381
01-07-2022,3143ZX,11
17-12-2021,3053XX,289
12-04-2022,2342ZX,210
28-04-2022,1967YX,1.5
07-04-2022,1601XX,3
20-04-2022,1970ZX,62.5
25-02-2022,1499ZX,1
04-11-2022,2752XX,115
02-04-2022,2189ZX,11
15-08-2022,1624XX,1
30-06-2022,1193YX,29
11-05-2022,1993XX,175
02-08-2021,3502YX,15
06-12-2021,3448ZX,150
10-01-2022,2096YX,5
26-02-2022,2044ZX,11
24-10-2022,2291XX,122
14-12-2021,3407ZX,2
25-02-2022,1971XX,205
01-08-2022,1624XX,1
21-09-2021,1445YX,4
11-04-2022,1161XX,204
07-09-2021,2013XX,285
16-07-2022,2021ZX,3
15-08-2021,1499ZX,2
16-10-2022,1990XX,15
30-10-2022,2016ZX,12.5
06-12-2021,2200ZX,7
22-01-2022,3448ZX,30
19-01-2022,1464XX,1
04-05-2022,1695ZX,1
20-05-2022,1224XX,71
11-10-2021,2930ZX,3
22-05-2022,1130XX,368
10-07-2022,3177ZX,67.5
23-12-2021,1584YX,1
01-01-2022,3345XX,15
17-08-2021,3494XX,50
26-12-2021,1630YX,10
01-12-2021,2016ZX,170
01-06-2022,1650XX,8
25-07-2022,3407ZX,6
19-07-2021,1584YX,1
29-09-2021,3407ZX,4
09-10-2022,1486ZX,2
02-09-2022,2673YX,660
13-03-2022,3132YX,1
05-03-2022,2763ZX,2030
30-01-2022,1964YX,158
01-06-2022,1995XX,61
10-10-2021,2189ZX,1
28-03-2022,1499XX,20
09-08-2021,3075XX,4
13-08-2022,1921XX,1
22-08-2021,3365ZX,6
02-11-2021,1009XX,853
04-12-2021,1956ZX,2
02-12-2021,1145YX,11
17-10-2021,1163ZX,60
03-09-2022,2564YX,18
13-06-2022,1161XX,11
24-08-2022,1907XX,2
17-09-2021,2229XX,5
27-09-2021,1970ZX,110
10-07-2022,1445YX,2
06-01-2022,1624ZX,4
27-05-2022,1967YX,35
03-10-2022,2021ZX,4
24-01-2022,2331ZX,204
09-12-2021,3533ZX,2000
25-02-2022,2876ZX,2
30-09-2021,1077ZX,100
07-08-2022,1214ZX,341
14-07-2021,3250ZX,1500
04-12-2021,2054ZX,1
08-08-2021,1993XX,50
08-11-2021,2555ZX,9
20-10-2022,3250ZX,275
04-10-2022,1497ZX,210
17-07-2021,3556XX,20
24-08-2021,1681ZX,21
16-12-2021,1971XX,19
14-07-2021,1971XX,27.5
30-09-2022,3132YX,1
15-10-2022,2564YX,50
28-10-2021,3551ZX,200
13-10-2021,2053YX,8
30-08-2021,2200ZX,2
03-09-2021,3365ZX,25
28-01-2022,2227XX,2
21-10-2021,2501ZX,200
10-09-2022,2212ZX,4
16-11-2022,1624XX,1
20-07-2021,3495ZX,15
25-12-2021,2640YX,13
06-05-2022,3590YX,11
17-09-2021,2498ZX,1
13-10-2021,2923ZX,5
17-08-2022,1486ZX,3
07-11-2021,2953YX,100
13-07-2022,3075XX,2
19-10-2021,2867XX,2
29-10-2021,1511ZX,10
30-08-2021,1445YX,1
19-03-2022,1695ZX,1
29-08-2022,2673YX,205
11-12-2021,3193XX,2
22-08-2022,1009XX,68
18-10-2022,2867XX,4
28-07-2021,1379ZX,4
05-11-2021,2173ZX,8
23-07-2022,1116ZX,1570
17-11-2022,1964YX,158
07-02-2022,1921XX,1
13-01-2022,1695ZX,2
27-05-2022,2013XX,60
05-02-2022,1499XX,150
21-06-2022,2025XX,5
12-07-2022,2173ZX,2
16-04-2022,2956XX,7
03-02-2022,2189ZX,3
05-10-2022,1945XX,1
14-10-2021,3345XX,2
03-09-2021,3084ZX,1
10-02-2022,3084ZX,1
03-07-2022,1624XX,8
22-11-2022,2956XX,15
26-03-2022,2564YX,52
28-02-2022,3138ZX,10
21-08-2022,3193XX,10
25-04-2022,2621XX,3
14-08-2021,1317ZX,1
01-10-2021,3084ZX,1
04-07-2022,2021ZX,5
24-11-2021,2953ZX,3
30-12-2021,3025ZX,4
28-10-2022,2752XX,407
30-07-2021,3345XX,8
10-08-2021,1624ZX,2
30-03-2022,3079YX,15
08-02-2022,2606XX,3
29-11-2021,3025ZX,1
08-02-2022,1584YX,1
09-03-2022,1385ZX,9
16-10-2022,2727ZX,652
05-05-2022,3461ZX,2
25-01-2022,3178ZX,1
07-07-2022,3420XX,2
19-07-2021,3378ZX,600
10-10-2022,3423ZX,2
22-08-2022,2013XX,357
12-05-2022,1126ZX,27061
15-10-2022,2326ZX,82
29-09-2022,3420XX,2
07-08-2021,2173ZX,1
28-10-2021,1385ZX,10
19-09-2021,2212XX,1
08-11-2022,1695ZX,1
12-10-2021,2988XX,1
22-06-2022,2212XX,15
08-03-2022,3423ZX,3
31-10-2022,2041ZX,2
30-10-2021,1382ZX,8
26-01-2022,2139YX,1
29-04-2022,2956XX,8
04-05-2022,2938ZX,7
09-03-2022,2876ZX,1
22-12-2021,2935YX,3
29-04-2022,1906ZX,1
29-07-2022,1116ZX,1000
09-07-2022,1511ZX,8
14-08-2021,2331ZX,1556
03-07-2022,1497ZX,100
07-10-2021,2229XX,3
18-08-2022,3404ZX,4
26-10-2021,1116ZX,1091
06-12-2021,2418ZX,3090
11-11-2022,2016ZX,70
10-08-2021,3610XX,13
24-08-2022,1967YX,370
02-11-2021,2471ZX,268
02-06-2022,1497ZX,92
13-07-2022,2840XX,1000
09-07-2022,1586ZX,10
29-04-2022,2923ZX,3
20-11-2021,1116ZX,843
29-01-2022,2317ZX,100
02-10-2022,1497ZX,200
28-08-2022,1497ZX,250
10-08-2021,1163ZX,40
12-07-2022,1497ZX,150
17-08-2022,2227XX,4
20-11-2022,1317ZX,1
25-08-2021,1077ZX,640
30-06-2022,2564YX,85
24-06-2022,1624XX,2
20-09-2022,1956XX,4
19-10-2022,1077ZX,3000
06-08-2022,2956XX,3
20-02-2022,3404ZX,5
27-08-2022,3533ZX,35
03-11-2021,1993XX,475
27-08-2021,1382ZX,8
24-07-2022,1145YX,90
30-04-2022,2953ZX,1
20-06-2022,2265YX,2
02-09-2021,3399XX,1
26-10-2021,2970ZX,1
14-08-2022,1479ZX,10
21-07-2021,1130XX,400
01-06-2022,3576YX,57
01-05-2022,3365ZX,50
20-01-2022,2714ZX,0.62
26-12-2021,3533ZX,500
24-06-2022,2867XX,53
31-08-2021,1497ZX,39
23-10-2021,1009XX,214
19-09-2021,2501ZX,133
20-05-2022,1479ZX,4
02-09-2022,1163ZX,124
20-10-2021,1479ZX,1
26-10-2021,3448ZX,10
22-11-2022,1630YX,1
26-09-2021,3205XX,1
03-09-2022,2060XX,3
10-10-2021,1193YX,11
04-11-2022,3533ZX,1530
28-09-2022,2212ZX,2
18-03-2022,1317ZX,1
21-10-2022,1970ZX,142.5
16-11-2022,2229XX,21
01-08-2022,2013XX,100
08-06-2022,3420XX,1
21-01-2022,2867XX,32
07-07-2022,3079YX,18
08-07-2022,1499XX,50
20-09-2021,3495ZX,20
25-04-2022,1907XX,1
13-11-2022,1479ZX,5
07-11-2021,3413XX,30
21-03-2022,3399XX,5
21-02-2022,1130XX,250
11-10-2021,1224XX,196
05-04-2022,2227XX,4
18-07-2022,2223XX,2
18-11-2022,3138ZX,3
30-11-2021,2013XX,210
30-10-2021,1964YX,660
02-09-2022,2291XX,160
25-07-2021,2935YX,10
05-10-2021,1214ZX,92
21-01-2022,1317ZX,1
21-05-2022,3533ZX,4500
04-01-2022,2200ZX,3
11-12-2021,1964YX,1935
21-12-2021,3177ZX,67.5
15-04-2022,2498ZX,1
06-03-2022,1994XX,15
10-10-2021,3250ZX,40
13-01-2022,3143ZX,4
03-08-2022,2840XX,16
03-12-2021,2953YX,60
13-07-2021,3512XX,1000
01-12-2021,2621XX,1
18-12-2021,1479ZX,18
04-08-2021,2265YX,2
11-09-2021,1630YX,3
21-03-2022,3512XX,2100
03-10-2022,3399XX,1
12-04-2022,1497ZX,250
20-03-2022,3404ZX,5
06-04-2022,1445YX,1
12-09-2021,1214ZX,105
30-05-2022,2267ZX,4
27-09-2022,2227XX,4
23-09-2021,2930ZX,20
29-07-2022,2767XX,324
25-05-2022,2337ZX,495
03-12-2021,2646XX,20
10-09-2021,3407ZX,1
07-09-2021,3420XX,1
14-12-2021,3193XX,13
23-05-2022,3590YX,5
22-10-2022,1255ZX,1
25-01-2022,2236ZX,3
25-07-2022,3345XX,10
15-07-2022,3075XX,2
17-01-2022,2752XX,37
30-01-2022,2988XX,1
19-07-2021,3079YX,474
27-09-2021,3160YX,2
28-12-2021,3413XX,2
26-02-2022,3407ZX,2
11-07-2022,1995XX,575
12-12-2021,2236ZX,4
06-09-2021,2227XX,1
07-02-2022,3161YX,3
20-12-2021,3143ZX,4
16-06-2022,2277XX,220
17-11-2021,1586ZX,5
17-11-2021,2317ZX,1703
28-10-2021,1624ZX,3
19-10-2021,3610XX,10
24-07-2021,3502YX,6
05-02-2022,1571XX,5
01-02-2022,3407ZX,4
06-07-2022,3551ZX,1000
19-05-2022,1479ZX,4
05-03-2022,3378ZX,300
14-10-2022,1385ZX,13
09-09-2021,2200ZX,6
07-01-2022,1145YX,65
14-01-2022,2021ZX,2
20-05-2022,2212XX,4
01-08-2021,2170YX,4
19-05-2022,1206YX,100
07-04-2022,1464XX,1
15-03-2022,1009XX,10
21-07-2021,1630YX,5
12-11-2021,2170YX,4
15-07-2021,1382ZX,7
23-04-2022,2953YX,60
06-10-2021,1497ZX,40
11-08-2022,3358YX,1
27-06-2022,3413XX,1
24-02-2022,3495ZX,25
13-01-2022,3413XX,10
14-05-2022,2646XX,39
01-09-2022,1624XX,4
21-06-2022,2970ZX,2
02-11-2021,3512XX,6983
04-05-2022,3462XX,100
01-04-2022,1993XX,300
23-06-2022,1630YX,4
07-11-2021,2970ZX,6
17-08-2022,2234XX,13
27-07-2021,2227XX,6
08-07-2022,1499ZX,12
30-03-2022,3250ZX,80
02-10-2021,2021ZX,1
07-08-2022,1193YX,63
19-08-2021,2767XX,147
14-03-2022,3551ZX,150
26-07-2021,1193YX,47
29-07-2021,1379ZX,8
13-11-2021,1193YX,11
29-08-2022,2044ZX,2
28-06-2022,2223XX,6
03-01-2022,2173ZX,11
31-05-2022,3378ZX,900
29-11-2021,1379ZX,18
31-03-2022,1283ZX,2
13-09-2022,1445YX,1
08-03-2022,2293XX,282
03-08-2021,1497ZX,50
04-09-2022,3461ZX,181
25-06-2022,1193YX,10
30-01-2022,3079YX,12
10-08-2021,1479ZX,15
27-12-2021,2013XX,120
14-06-2022,1497ZX,10
01-02-2022,1385ZX,9
03-08-2021,1379ZX,5
30-11-2021,1497ZX,4
03-08-2021,2359ZX,965
31-10-2021,1130XX,540
10-07-2022,2277XX,252
07-08-2021,3590YX,7
28-03-2022,2935YX,4
11-08-2022,1009XX,132
22-11-2021,1130XX,200
20-04-2022,3448ZX,8
01-01-2022,1009XX,110
05-05-2022,1993XX,200
02-09-2021,2013XX,120
03-01-2022,1077ZX,3409
25-11-2022,3533ZX,200
11-10-2022,3084ZX,2
01-12-2021,3345XX,2
27-10-2021,1906ZX,1
08-12-2021,3413XX,2
29-05-2022,1907XX,1
10-08-2021,2013XX,307.5
08-07-2022,2930ZX,5
11-12-2021,1994XX,392.5
01-10-2021,2953ZX,1
08-06-2022,3193XX,5
16-02-2022,2953YX,30
07-11-2021,1582ZX,1
02-08-2022,3576YX,25
04-06-2022,3160YX,5
09-07-2022,2766XX,67
19-07-2022,1163ZX,158
10-08-2021,2173ZX,60
28-08-2022,3420XX,2
22-11-2021,1499XX,250
11-08-2022,2501ZX,90
17-02-2022,2953YX,50
07-11-2021,2484YX,28
20-12-2021,1907XX,1
25-02-2022,2021ZX,5
30-11-2021,2326ZX,700
31-08-2021,2867XX,5
03-11-2021,3533ZX,525
05-03-2022,3551ZX,664
26-08-2021,1953XX,1
03-10-2021,3420XX,1
25-06-2022,2212XX,3
26-11-2021,1234YX,25
08-06-2022,2484YX,30
02-11-2022,1317ZX,1
25-07-2021,2876ZX,1
04-10-2022,3533ZX,1000
16-09-2021,2785YX,756
16-03-2022,2938ZX,3
05-08-2022,2847YX,114
08-12-2021,3495ZX,15
18-10-2021,3143ZX,20
01-12-2021,3365ZX,20
07-01-2022,1953XX,1
27-07-2021,1382ZX,16
14-09-2021,3494XX,50
20-09-2022,2673YX,105
16-08-2022,3494XX,50
14-09-2022,2291XX,400
05-02-2022,3399XX,1
15-12-2021,1330ZX,1
10-11-2022,3345XX,10
10-08-2022,2096YX,5
07-04-2022,1486ZX,4
15-05-2022,3420XX,2
03-11-2022,1234YX,24
06-09-2022,2139YX,2
21-06-2022,2025XX,4
18-09-2021,2170YX,7
05-02-2022,1317ZX,1
18-07-2021,1993XX,425
20-01-2022,2970ZX,1
24-02-2022,2227XX,2
04-03-2022,2994ZX,1
31-08-2021,1993XX,170
30-06-2022,2227XX,1
22-08-2022,1077ZX,2798
28-08-2022,2200ZX,1
16-10-2021,3502YX,2
24-09-2021,2840XX,504
24-10-2022,2336YX,70
